date,currency,usd_rate,source
2024-11-27,EUR,1.053097,ecb_frankfurter
2024-11-27,CAD,0.711238,ecb_frankfurter
2024-11-28,USD,1.000000,ecb_frankfurter
2024-11-28,GBP,1.266608,ecb_frankfurter
2024-11-28,EUR,1.054196,ecb_frankfurter
2024-11-28,CAD,0.713725,ecb_frankfurter
2024-11-29,USD,1.000000,ecb_frankfurter
2024-11-29,GBP,1.269390,ecb_frankfurter
2024-11-29,EUR,1.056200,ecb_frankfurter
2024-11-29,CAD,0.713827,ecb_frankfurter
2024-11-30,USD,1.000000,ecb_frankfurter
2024-11-30,GBP,1.269390,ecb_frankfurter
2024-11-30,EUR,1.056200,ecb_frankfurter
2024-11-30,CAD,0.713827,ecb_frankfurter
2024-12-01,USD,1.000000,ecb_frankfurter
2024-12-01,GBP,1.269390,ecb_frankfurter
2024-12-01,EUR,1.056200,ecb_frankfurter
2024-12-01,CAD,0.713827,ecb_frankfurter
2024-12-02,USD,1.000000,ecb_frankfurter
2024-12-02,GBP,1.267459,ecb_frankfurter
2024-12-02,EUR,1.050696,ecb_frankfurter
2024-12-02,CAD,0.712454,ecb_frankfurter
2024-12-03,USD,1.000000,ecb_frankfurter
2024-12-03,GBP,1.264638,ecb_frankfurter
2024-12-03,EUR,1.051204,ecb_frankfurter
2024-12-03,CAD,0.712555,ecb_frankfurter
2024-12-04,USD,1.000000,ecb_frankfurter
2024-12-04,GBP,1.266689,ecb_frankfurter
2024-12-04,EUR,1.049197,ecb_frankfurter
2024-12-04,CAD,0.711086,ecb_frankfurter
2024-12-05,USD,1.000000,ecb_frankfurter
2024-12-05,GBP,1.272945,ecb_frankfurter
2024-12-05,EUR,1.053996,ecb_frankfurter
2024-12-05,CAD,0.711744,ecb_frankfurter
2024-12-06,USD,1.000000,ecb_frankfurter
2024-12-06,GBP,1.277058,ecb_frankfurter
2024-12-06,EUR,1.058100,ecb_frankfurter
2024-12-06,CAD,0.710985,ecb_frankfurter
2024-12-07,USD,1.000000,ecb_frankfurter
2024-12-07,GBP,1.277058,ecb_frankfurter
2024-12-07,EUR,1.058100,ecb_frankfurter
2024-12-07,CAD,0.710985,ecb_frankfurter
2024-12-08,USD,1.000000,ecb_frankfurter
2024-12-08,GBP,1.277058,ecb_frankfurter
2024-12-08,EUR,1.058100,ecb_frankfurter
2024-12-08,CAD,0.710985,ecb_frankfurter
2024-12-09,USD,1.000000,ecb_frankfurter
2024-12-09,GBP,1.276259,ecb_frankfurter
2024-12-09,EUR,1.056803,ecb_frankfurter
2024-12-09,CAD,0.708366,ecb_frankfurter
2024-12-10,USD,1.000000,ecb_frankfurter
2024-12-10,GBP,1.275152,ecb_frankfurter
2024-12-10,EUR,1.052698,ecb_frankfurter
2024-12-10,CAD,0.706115,ecb_frankfurter
2024-12-11,USD,1.000000,ecb_frankfurter
2024-12-11,GBP,1.274226,ecb_frankfurter
2024-12-11,EUR,1.050696,ecb_frankfurter
2024-12-11,CAD,0.704920,ecb_frankfurter
2024-12-12,USD,1.000000,ecb_frankfurter
2024-12-12,GBP,1.272750,ecb_frankfurter
2024-12-12,EUR,1.049098,ecb_frankfurter
2024-12-12,CAD,0.705766,ecb_frankfurter
2024-12-13,USD,1.000000,ecb_frankfurter
2024-12-13,GBP,1.266576,ecb_frankfurter
2024-12-13,EUR,1.051801,ecb_frankfurter
2024-12-13,CAD,0.703334,ecb_frankfurter
2024-12-14,USD,1.000000,ecb_frankfurter
2024-12-14,GBP,1.266576,ecb_frankfurter
2024-12-14,EUR,1.051801,ecb_frankfurter
2024-12-14,CAD,0.703334,ecb_frankfurter
2024-12-15,USD,1.000000,ecb_frankfurter
2024-12-15,GBP,1.266576,ecb_frankfurter
2024-12-15,EUR,1.051801,ecb_frankfurter
2024-12-15,CAD,0.703334,ecb_frankfurter
2024-12-16,USD,1.000000,ecb_frankfurter
2024-12-16,GBP,1.265663,ecb_frankfurter
2024-12-16,EUR,1.049803,ecb_frankfurter
2024-12-16,CAD,0.701804,ecb_frankfurter
2024-12-17,USD,1.000000,ecb_frankfurter
2024-12-17,GBP,1.270083,ecb_frankfurter
2024-12-17,EUR,1.049703,ecb_frankfurter
2024-12-17,CAD,0.700035,ecb_frankfurter
2024-12-18,USD,1.000000,ecb_frankfurter
2024-12-18,GBP,1.271941,ecb_frankfurter
2024-12-18,EUR,1.049604,ecb_frankfurter
2024-12-18,CAD,0.698714,ecb_frankfurter
2024-12-19,USD,1.000000,ecb_frankfurter
2024-12-19,GBP,1.260843,ecb_frankfurter
2024-12-19,EUR,1.039501,ecb_frankfurter
2024-12-19,CAD,0.696233,ecb_frankfurter
2024-12-20,USD,1.000000,ecb_frankfurter
2024-12-20,GBP,1.252332,ecb_frankfurter
2024-12-20,EUR,1.039004,ecb_frankfurter
2024-12-20,CAD,0.695169,ecb_frankfurter
2024-12-21,USD,1.000000,ecb_frankfurter
2024-12-21,GBP,1.252332,ecb_frankfurter
2024-12-21,EUR,1.039004,ecb_frankfurter
2024-12-21,CAD,0.695169,ecb_frankfurter
2024-12-22,USD,1.000000,ecb_frankfurter
2024-12-22,GBP,1.252332,ecb_frankfurter
2024-12-22,EUR,1.039004,ecb_frankfurter
2024-12-22,CAD,0.695169,ecb_frankfurter
2024-12-23,USD,1.000000,ecb_frankfurter
2024-12-23,GBP,1.252238,ecb_frankfurter
2024-12-23,EUR,1.039296,ecb_frankfurter
2024-12-23,CAD,0.693866,ecb_frankfurter
2024-12-24,USD,1.000000,ecb_frankfurter
2024-12-24,GBP,1.255367,ecb_frankfurter
2024-12-24,EUR,1.039501,ecb_frankfurter
2024-12-24,CAD,0.693577,ecb_frankfurter
2024-12-25,USD,1.000000,ecb_frankfurter
2024-12-25,GBP,1.255367,ecb_frankfurter
2024-12-25,EUR,1.039501,ecb_frankfurter
2024-12-25,CAD,0.693577,ecb_frankfurter
2024-12-26,USD,1.000000,ecb_frankfurter
2024-12-26,GBP,1.255367,ecb_frankfurter
2024-12-26,EUR,1.039501,ecb_frankfurter
2024-12-26,CAD,0.693577,ecb_frankfurter
2024-12-27,USD,1.000000,ecb_frankfurter
2024-12-27,GBP,1.255745,ecb_frankfurter
2024-12-27,EUR,1.043504,ecb_frankfurter
2024-12-27,CAD,0.695555,ecb_frankfurter
2024-12-28,USD,1.000000,ecb_frankfurter
2024-12-28,GBP,1.255745,ecb_frankfurter
2024-12-28,EUR,1.043504,ecb_frankfurter
2024-12-28,CAD,0.695555,ecb_frankfurter
2024-12-29,USD,1.000000,ecb_frankfurter
2024-12-29,GBP,1.255745,ecb_frankfurter
2024-12-29,EUR,1.043504,ecb_frankfurter
2024-12-29,CAD,0.695555,ecb_frankfurter
2024-12-30,USD,1.000000,ecb_frankfurter
2024-12-30,GBP,1.259065,ecb_frankfurter
2024-12-30,EUR,1.044397,ecb_frankfurter
2024-12-30,CAD,0.694637,ecb_frankfurter
2024-12-31,USD,1.000000,ecb_frankfurter
2024-12-31,GBP,1.252929,ecb_frankfurter
2024-12-31,EUR,1.038896,ecb_frankfurter
2024-12-31,CAD,0.695024,ecb_frankfurter
2025-01-01,USD,1.000000,ecb_frankfurter
2025-01-01,GBP,1.252929,ecb_frankfurter
2025-01-01,EUR,1.038896,ecb_frankfurter
2025-01-01,CAD,0.695024,ecb_frankfurter
2025-01-02,USD,1.000000,ecb_frankfurter
2025-01-02,GBP,1.241727,ecb_frankfurter
2025-01-02,EUR,1.032098,ecb_frankfurter
2025-01-02,CAD,0.693385,ecb_frankfurter
2025-01-03,USD,1.000000,ecb_frankfurter
2025-01-03,GBP,1.240941,ecb_frankfurter
2025-01-03,EUR,1.029898,ecb_frankfurter
2025-01-03,CAD,0.693914,ecb_frankfurter
2025-01-04,USD,1.000000,ecb_frankfurter
2025-01-04,GBP,1.240941,ecb_frankfurter
2025-01-04,EUR,1.029898,ecb_frankfurter
2025-01-04,CAD,0.693914,ecb_frankfurter
2025-01-05,USD,1.000000,ecb_frankfurter
2025-01-05,GBP,1.240941,ecb_frankfurter
2025-01-05,EUR,1.029898,ecb_frankfurter
2025-01-05,CAD,0.693914,ecb_frankfurter
2025-01-06,USD,1.000000,ecb_frankfurter
2025-01-06,GBP,1.254658,ecb_frankfurter
2025-01-06,EUR,1.042601,ecb_frankfurter
2025-01-06,CAD,0.699056,ecb_frankfurter
2025-01-07,USD,1.000000,ecb_frankfurter
2025-01-07,GBP,1.253447,ecb_frankfurter
2025-01-07,EUR,1.039296,ecb_frankfurter
2025-01-07,CAD,0.698568,ecb_frankfurter
2025-01-08,USD,1.000000,ecb_frankfurter
2025-01-08,GBP,1.233289,ecb_frankfurter
2025-01-08,EUR,1.028595,ecb_frankfurter
2025-01-08,CAD,0.694879,ecb_frankfurter
2025-01-09,USD,1.000000,ecb_frankfurter
2025-01-09,GBP,1.229589,ecb_frankfurter
2025-01-09,EUR,1.030503,ecb_frankfurter
2025-01-09,CAD,0.694830,ecb_frankfurter
2025-01-10,USD,1.000000,ecb_frankfurter
2025-01-10,GBP,1.231163,ecb_frankfurter
2025-01-10,EUR,1.030397,ecb_frankfurter
2025-01-10,CAD,0.694107,ecb_frankfurter
2025-01-11,USD,1.000000,ecb_frankfurter
2025-01-11,GBP,1.231163,ecb_frankfurter
2025-01-11,EUR,1.030397,ecb_frankfurter
2025-01-11,CAD,0.694107,ecb_frankfurter
2025-01-12,USD,1.000000,ecb_frankfurter
2025-01-12,GBP,1.231163,ecb_frankfurter
2025-01-12,EUR,1.030397,ecb_frankfurter
2025-01-12,CAD,0.694107,ecb_frankfurter
2025-01-13,USD,1.000000,ecb_frankfurter
2025-01-13,GBP,1.211739,ecb_frankfurter
2025-01-13,EUR,1.019805,ecb_frankfurter
2025-01-13,CAD,0.693770,ecb_frankfurter
2025-01-14,USD,1.000000,ecb_frankfurter
2025-01-14,GBP,1.215480,ecb_frankfurter
2025-01-14,EUR,1.024496,ecb_frankfurter
2025-01-14,CAD,0.694879,ecb_frankfurter
2025-01-15,USD,1.000000,ecb_frankfurter
2025-01-15,GBP,1.221643,ecb_frankfurter
2025-01-15,EUR,1.030004,ecb_frankfurter
2025-01-15,CAD,0.696718,ecb_frankfurter
2025-01-16,USD,1.000000,ecb_frankfurter
2025-01-16,GBP,1.219111,ecb_frankfurter
2025-01-16,EUR,1.027200,ecb_frankfurter
2025-01-16,CAD,0.695169,ecb_frankfurter
2025-01-17,USD,1.000000,ecb_frankfurter
2025-01-17,GBP,1.219378,ecb_frankfurter
2025-01-17,EUR,1.029802,ecb_frankfurter
2025-01-17,CAD,0.692809,ecb_frankfurter
2025-01-18,USD,1.000000,ecb_frankfurter
2025-01-18,GBP,1.219378,ecb_frankfurter
2025-01-18,EUR,1.029802,ecb_frankfurter
2025-01-18,CAD,0.692809,ecb_frankfurter
2025-01-19,USD,1.000000,ecb_frankfurter
2025-01-19,GBP,1.219378,ecb_frankfurter
2025-01-19,EUR,1.029802,ecb_frankfurter
2025-01-19,CAD,0.692809,ecb_frankfurter
2025-01-20,USD,1.000000,ecb_frankfurter
2025-01-20,GBP,1.219557,ecb_frankfurter
2025-01-20,EUR,1.031598,ecb_frankfurter
2025-01-20,CAD,0.691228,ecb_frankfurter
2025-01-21,USD,1.000000,ecb_frankfurter
2025-01-21,GBP,1.224905,ecb_frankfurter
2025-01-21,EUR,1.035701,ecb_frankfurter
2025-01-21,CAD,0.692185,ecb_frankfurter
2025-01-22,USD,1.000000,ecb_frankfurter
2025-01-22,GBP,1.236354,ecb_frankfurter
2025-01-22,EUR,1.044299,ecb_frankfurter
2025-01-22,CAD,0.697496,ecb_frankfurter
2025-01-23,USD,1.000000,ecb_frankfurter
2025-01-23,GBP,1.231709,ecb_frankfurter
2025-01-23,EUR,1.040399,ecb_frankfurter
2025-01-23,CAD,0.694348,ecb_frankfurter
2025-01-24,USD,1.000000,ecb_frankfurter
2025-01-24,GBP,1.240572,ecb_frankfurter
2025-01-24,EUR,1.047197,ecb_frankfurter
2025-01-24,CAD,0.697447,ecb_frankfurter
2025-01-25,USD,1.000000,ecb_frankfurter
2025-01-25,GBP,1.240572,ecb_frankfurter
2025-01-25,EUR,1.047197,ecb_frankfurter
2025-01-25,CAD,0.697447,ecb_frankfurter
2025-01-26,USD,1.000000,ecb_frankfurter
2025-01-26,GBP,1.240572,ecb_frankfurter
2025-01-26,EUR,1.047197,ecb_frankfurter
2025-01-26,CAD,0.697447,ecb_frankfurter
2025-01-27,USD,1.000000,ecb_frankfurter
2025-01-27,GBP,1.251988,ecb_frankfurter
2025-01-27,EUR,1.052997,ecb_frankfurter
2025-01-27,CAD,0.697545,ecb_frankfurter
2025-01-28,USD,1.000000,ecb_frankfurter
2025-01-28,GBP,1.242545,ecb_frankfurter
2025-01-28,EUR,1.042101,ecb_frankfurter
2025-01-28,CAD,0.693866,ecb_frankfurter
2025-01-29,USD,1.000000,ecb_frankfurter
2025-01-29,GBP,1.241712,ecb_frankfurter
2025-01-29,EUR,1.039598,ecb_frankfurter
2025-01-29,CAD,0.692569,ecb_frankfurter
2025-01-30,USD,1.000000,ecb_frankfurter
2025-01-30,GBP,1.243116,ecb_frankfurter
2025-01-30,EUR,1.040301,ecb_frankfurter
2025-01-30,CAD,0.693674,ecb_frankfurter
2025-01-31,USD,1.000000,ecb_frankfurter
2025-01-31,GBP,1.243070,ecb_frankfurter
2025-01-31,EUR,1.039296,ecb_frankfurter
2025-01-31,CAD,0.691276,ecb_frankfurter
2025-02-01,USD,1.000000,ecb_frankfurter
2025-02-01,GBP,1.243070,ecb_frankfurter
2025-02-01,EUR,1.039296,ecb_frankfurter
2025-02-01,CAD,0.691276,ecb_frankfurter
2025-02-02,USD,1.000000,ecb_frankfurter
2025-02-02,GBP,1.243070,ecb_frankfurter
2025-02-02,EUR,1.039296,ecb_frankfurter
2025-02-02,CAD,0.691276,ecb_frankfurter
2025-02-03,USD,1.000000,ecb_frankfurter
2025-02-03,GBP,1.235804,ecb_frankfurter
2025-02-03,EUR,1.027401,ecb_frankfurter
2025-02-03,CAD,0.682594,ecb_frankfurter
2025-02-04,USD,1.000000,ecb_frankfurter
2025-02-04,GBP,1.242359,ecb_frankfurter
2025-02-04,EUR,1.033496,ecb_frankfurter
2025-02-04,CAD,0.693914,ecb_frankfurter
2025-02-05,USD,1.000000,ecb_frankfurter
2025-02-05,GBP,1.254375,ecb_frankfurter
2025-02-05,EUR,1.042199,ecb_frankfurter
2025-02-05,CAD,0.700574,ecb_frankfurter
2025-02-06,USD,1.000000,ecb_frankfurter
2025-02-06,GBP,1.237930,ecb_frankfurter
2025-02-06,EUR,1.036001,ecb_frankfurter
2025-02-06,CAD,0.696961,ecb_frankfurter
2025-02-07,USD,1.000000,ecb_frankfurter
2025-02-07,GBP,1.244942,ecb_frankfurter
2025-02-07,EUR,1.037700,ecb_frankfurter
2025-02-07,CAD,0.697253,ecb_frankfurter
2025-02-08,USD,1.000000,ecb_frankfurter
2025-02-08,GBP,1.244942,ecb_frankfurter
2025-02-08,EUR,1.037700,ecb_frankfurter
2025-02-08,CAD,0.697253,ecb_frankfurter
2025-02-09,USD,1.000000,ecb_frankfurter
2025-02-09,GBP,1.244942,ecb_frankfurter
2025-02-09,EUR,1.037700,ecb_frankfurter
2025-02-09,CAD,0.697253,ecb_frankfurter
2025-02-10,USD,1.000000,ecb_frankfurter
2025-02-10,GBP,1.239142,ecb_frankfurter
2025-02-10,EUR,1.032002,ecb_frankfurter
2025-02-10,CAD,0.697399,ecb_frankfurter
2025-02-11,USD,1.000000,ecb_frankfurter
2025-02-11,GBP,1.238559,ecb_frankfurter
2025-02-11,EUR,1.032397,ecb_frankfurter
2025-02-11,CAD,0.698080,ecb_frankfurter
2025-02-12,USD,1.000000,ecb_frankfurter
2025-02-12,GBP,1.244323,ecb_frankfurter
2025-02-12,EUR,1.037000,ecb_frankfurter
2025-02-12,CAD,0.699252,ecb_frankfurter
2025-02-13,USD,1.000000,ecb_frankfurter
2025-02-13,GBP,1.247100,ecb_frankfurter
2025-02-13,EUR,1.039004,ecb_frankfurter
2025-02-13,CAD,0.699937,ecb_frankfurter
2025-02-14,USD,1.000000,ecb_frankfurter
2025-02-14,GBP,1.259145,ecb_frankfurter
2025-02-14,EUR,1.047801,ecb_frankfurter
2025-02-14,CAD,0.705318,ecb_frankfurter
2025-02-15,USD,1.000000,ecb_frankfurter
2025-02-15,GBP,1.259145,ecb_frankfurter
2025-02-15,EUR,1.047801,ecb_frankfurter
2025-02-15,CAD,0.705318,ecb_frankfurter
2025-02-16,USD,1.000000,ecb_frankfurter
2025-02-16,GBP,1.259145,ecb_frankfurter
2025-02-16,EUR,1.047801,ecb_frankfurter
2025-02-16,CAD,0.705318,ecb_frankfurter
2025-02-17,USD,1.000000,ecb_frankfurter
2025-02-17,GBP,1.259795,ecb_frankfurter
2025-02-17,EUR,1.047296,ecb_frankfurter
2025-02-17,CAD,0.704722,ecb_frankfurter
2025-02-18,USD,1.000000,ecb_frankfurter
2025-02-18,GBP,1.258289,ecb_frankfurter
2025-02-18,EUR,1.044703,ecb_frankfurter
2025-02-18,CAD,0.703779,ecb_frankfurter
2025-02-19,USD,1.000000,ecb_frankfurter
2025-02-19,GBP,1.259573,ecb_frankfurter
2025-02-19,EUR,1.043395,ecb_frankfurter
2025-02-19,CAD,0.703977,ecb_frankfurter
2025-02-20,USD,1.000000,ecb_frankfurter
2025-02-20,GBP,1.260875,ecb_frankfurter
2025-02-20,EUR,1.044299,ecb_frankfurter
2025-02-20,CAD,0.703680,ecb_frankfurter
2025-02-21,USD,1.000000,ecb_frankfurter
2025-02-21,GBP,1.264494,ecb_frankfurter
2025-02-21,EUR,1.046496,ecb_frankfurter
2025-02-21,CAD,0.704424,ecb_frankfurter
2025-02-22,USD,1.000000,ecb_frankfurter
2025-02-22,GBP,1.264494,ecb_frankfurter
2025-02-22,EUR,1.046496,ecb_frankfurter
2025-02-22,CAD,0.704424,ecb_frankfurter
2025-02-23,USD,1.000000,ecb_frankfurter
2025-02-23,GBP,1.264494,ecb_frankfurter
2025-02-23,EUR,1.046496,ecb_frankfurter
2025-02-23,CAD,0.704424,ecb_frankfurter
2025-02-24,USD,1.000000,ecb_frankfurter
2025-02-24,GBP,1.263552,ecb_frankfurter
2025-02-24,EUR,1.046605,ecb_frankfurter
2025-02-24,CAD,0.703532,ecb_frankfurter
2025-02-25,USD,1.000000,ecb_frankfurter
2025-02-25,GBP,1.266095,ecb_frankfurter
2025-02-25,EUR,1.049703,ecb_frankfurter
2025-02-25,CAD,0.701262,ecb_frankfurter
2025-02-26,USD,1.000000,ecb_frankfurter
2025-02-26,GBP,1.265502,ecb_frankfurter
2025-02-26,EUR,1.048702,ecb_frankfurter
2025-02-26,CAD,0.696621,ecb_frankfurter
2025-02-27,USD,1.000000,ecb_frankfurter
2025-02-27,GBP,1.267283,ecb_frankfurter
2025-02-27,EUR,1.047702,ecb_frankfurter
2025-02-27,CAD,0.696621,ecb_frankfurter
2025-02-28,USD,1.000000,ecb_frankfurter
2025-02-28,GBP,1.260287,ecb_frankfurter
2025-02-28,EUR,1.041103,ecb_frankfurter
2025-02-28,CAD,0.693193,ecb_frankfurter
2025-03-01,USD,1.000000,ecb_frankfurter
2025-03-01,GBP,1.260287,ecb_frankfurter
2025-03-01,EUR,1.041103,ecb_frankfurter
2025-03-01,CAD,0.693193,ecb_frankfurter
2025-03-02,USD,1.000000,ecb_frankfurter
2025-03-02,GBP,1.260287,ecb_frankfurter
2025-03-02,EUR,1.041103,ecb_frankfurter
2025-03-02,CAD,0.693193,ecb_frankfurter
2025-03-03,USD,1.000000,ecb_frankfurter
2025-03-03,GBP,1.268022,ecb_frankfurter
2025-03-03,EUR,1.046496,ecb_frankfurter
2025-03-03,CAD,0.692857,ecb_frankfurter
2025-03-04,USD,1.000000,ecb_frankfurter
2025-03-04,GBP,1.275185,ecb_frankfurter
2025-03-04,EUR,1.055699,ecb_frankfurter
2025-03-04,CAD,0.693433,ecb_frankfurter
2025-03-05,USD,1.000000,ecb_frankfurter
2025-03-05,GBP,1.280721,ecb_frankfurter
2025-03-05,EUR,1.069404,ecb_frankfurter
2025-03-05,CAD,0.694493,ecb_frankfurter
2025-03-06,USD,1.000000,ecb_frankfurter
2025-03-06,GBP,1.288461,ecb_frankfurter
2025-03-06,EUR,1.079599,ecb_frankfurter
2025-03-06,CAD,0.696088,ecb_frankfurter
2025-03-07,USD,1.000000,ecb_frankfurter
2025-03-07,GBP,1.291156,ecb_frankfurter
2025-03-07,EUR,1.085706,ecb_frankfurter
2025-03-07,CAD,0.697496,ecb_frankfurter
2025-03-08,USD,1.000000,ecb_frankfurter
2025-03-08,GBP,1.291156,ecb_frankfurter
2025-03-08,EUR,1.085706,ecb_frankfurter
2025-03-08,CAD,0.697496,ecb_frankfurter
2025-03-09,USD,1.000000,ecb_frankfurter
2025-03-09,GBP,1.291156,ecb_frankfurter
2025-03-09,EUR,1.085706,ecb_frankfurter
2025-03-09,CAD,0.697496,ecb_frankfurter
2025-03-10,USD,1.000000,ecb_frankfurter
2025-03-10,GBP,1.293393,ecb_frankfurter
2025-03-10,EUR,1.084505,ecb_frankfurter
2025-03-10,CAD,0.693337,ecb_frankfurter
2025-03-11,USD,1.000000,ecb_frankfurter
2025-03-11,GBP,1.293293,ecb_frankfurter
2025-03-11,EUR,1.091203,ecb_frankfurter
2025-03-11,CAD,0.693674,ecb_frankfurter
2025-03-12,USD,1.000000,ecb_frankfurter
2025-03-12,GBP,1.294750,ecb_frankfurter
2025-03-12,EUR,1.088601,ecb_frankfurter
2025-03-12,CAD,0.694107,ecb_frankfurter
2025-03-13,USD,1.000000,ecb_frankfurter
2025-03-13,GBP,1.292708,ecb_frankfurter
2025-03-13,EUR,1.083001,ecb_frankfurter
2025-03-13,CAD,0.694637,ecb_frankfurter
2025-03-14,USD,1.000000,ecb_frankfurter
2025-03-14,GBP,1.293494,ecb_frankfurter
2025-03-14,EUR,1.088898,ecb_frankfurter
2025-03-14,CAD,0.693963,ecb_frankfurter
2025-03-15,USD,1.000000,ecb_frankfurter
2025-03-15,GBP,1.293494,ecb_frankfurter
2025-03-15,EUR,1.088898,ecb_frankfurter
2025-03-15,CAD,0.693963,ecb_frankfurter
2025-03-16,USD,1.000000,ecb_frankfurter
2025-03-16,GBP,1.293494,ecb_frankfurter
2025-03-16,EUR,1.088898,ecb_frankfurter
2025-03-16,CAD,0.693963,ecb_frankfurter
2025-03-17,USD,1.000000,ecb_frankfurter
2025-03-17,GBP,1.297572,ecb_frankfurter
2025-03-17,EUR,1.090299,ecb_frankfurter
2025-03-17,CAD,0.697788,ecb_frankfurter
2025-03-18,USD,1.000000,ecb_frankfurter
2025-03-18,GBP,1.297084,ecb_frankfurter
2025-03-18,EUR,1.091798,ecb_frankfurter
2025-03-18,CAD,0.699937,ecb_frankfurter
2025-03-19,USD,1.000000,ecb_frankfurter
2025-03-19,GBP,1.296059,ecb_frankfurter
2025-03-19,EUR,1.089704,ecb_frankfurter
2025-03-19,CAD,0.698275,ecb_frankfurter
2025-03-20,USD,1.000000,ecb_frankfurter
2025-03-20,GBP,1.294415,ecb_frankfurter
2025-03-20,EUR,1.083295,ecb_frankfurter
2025-03-20,CAD,0.694782,ecb_frankfurter
2025-03-21,USD,1.000000,ecb_frankfurter
2025-03-21,GBP,1.292541,ecb_frankfurter
2025-03-21,EUR,1.082696,ecb_frankfurter
2025-03-21,CAD,0.696233,ecb_frankfurter
2025-03-22,USD,1.000000,ecb_frankfurter
2025-03-22,GBP,1.292541,ecb_frankfurter
2025-03-22,EUR,1.082696,ecb_frankfurter
2025-03-22,CAD,0.696233,ecb_frankfurter
2025-03-23,USD,1.000000,ecb_frankfurter
2025-03-23,GBP,1.292541,ecb_frankfurter
2025-03-23,EUR,1.082696,ecb_frankfurter
2025-03-23,CAD,0.696233,ecb_frankfurter
2025-03-24,USD,1.000000,ecb_frankfurter
2025-03-24,GBP,1.293761,ecb_frankfurter
2025-03-24,EUR,1.082403,ecb_frankfurter
2025-03-24,CAD,0.697399,ecb_frankfurter
2025-03-25,USD,1.000000,ecb_frankfurter
2025-03-25,GBP,1.295404,ecb_frankfurter
2025-03-25,EUR,1.082497,ecb_frankfurter
2025-03-25,CAD,0.700231,ecb_frankfurter
2025-03-26,USD,1.000000,ecb_frankfurter
2025-03-26,GBP,1.290073,ecb_frankfurter
2025-03-26,EUR,1.078795,ecb_frankfurter
2025-03-26,CAD,0.701115,ecb_frankfurter
2025-03-27,USD,1.000000,ecb_frankfurter
2025-03-27,GBP,1.294431,ecb_frankfurter
2025-03-27,EUR,1.078504,ecb_frankfurter
2025-03-27,CAD,0.699203,ecb_frankfurter
2025-03-28,USD,1.000000,ecb_frankfurter
2025-03-28,GBP,1.295253,ecb_frankfurter
2025-03-28,EUR,1.079704,ecb_frankfurter
2025-03-28,CAD,0.699105,ecb_frankfurter
2025-03-29,USD,1.000000,ecb_frankfurter
2025-03-29,GBP,1.295253,ecb_frankfurter
2025-03-29,EUR,1.079704,ecb_frankfurter
2025-03-29,CAD,0.699105,ecb_frankfurter
2025-03-30,USD,1.000000,ecb_frankfurter
2025-03-30,GBP,1.295253,ecb_frankfurter
2025-03-30,EUR,1.079704,ecb_frankfurter
2025-03-30,CAD,0.699105,ecb_frankfurter
2025-03-31,USD,1.000000,ecb_frankfurter
2025-03-31,GBP,1.294649,ecb_frankfurter
2025-03-31,EUR,1.081502,ecb_frankfurter
2025-03-31,CAD,0.696282,ecb_frankfurter
2025-04-01,USD,1.000000,ecb_frankfurter
2025-04-01,GBP,1.289424,ecb_frankfurter
2025-04-01,EUR,1.078795,ecb_frankfurter
2025-04-01,CAD,0.694686,ecb_frankfurter
2025-04-02,USD,1.000000,ecb_frankfurter
2025-04-02,GBP,1.294465,ecb_frankfurter
2025-04-02,EUR,1.080299,ecb_frankfurter
2025-04-02,CAD,0.697934,ecb_frankfurter
2025-04-03,USD,1.000000,ecb_frankfurter
2025-04-03,GBP,1.318513,ecb_frankfurter
2025-04-03,EUR,1.109705,ecb_frankfurter
2025-04-03,CAD,0.709723,ecb_frankfurter
2025-04-04,USD,1.000000,ecb_frankfurter
2025-04-04,GBP,1.301050,ecb_frankfurter
2025-04-04,EUR,1.105705,ecb_frankfurter
2025-04-04,CAD,0.704424,ecb_frankfurter
2025-04-05,USD,1.000000,ecb_frankfurter
2025-04-05,GBP,1.301050,ecb_frankfurter
2025-04-05,EUR,1.105705,ecb_frankfurter
2025-04-05,CAD,0.704424,ecb_frankfurter
2025-04-06,USD,1.000000,ecb_frankfurter
2025-04-06,GBP,1.301050,ecb_frankfurter
2025-04-06,EUR,1.105705,ecb_frankfurter
2025-04-06,CAD,0.704424,ecb_frankfurter
2025-04-07,USD,1.000000,ecb_frankfurter
2025-04-07,GBP,1.281378,ecb_frankfurter
2025-04-07,EUR,1.096696,ecb_frankfurter
2025-04-07,CAD,0.700476,ecb_frankfurter
2025-04-08,USD,1.000000,ecb_frankfurter
2025-04-08,GBP,1.278543,ecb_frankfurter
2025-04-08,EUR,1.095002,ecb_frankfurter
2025-04-08,CAD,0.705916,ecb_frankfurter
2025-04-09,USD,1.000000,ecb_frankfurter
2025-04-09,GBP,1.277841,ecb_frankfurter
2025-04-09,EUR,1.104496,ecb_frankfurter
2025-04-09,CAD,0.704821,ecb_frankfurter
2025-04-10,USD,1.000000,ecb_frankfurter
2025-04-10,GBP,1.292290,ecb_frankfurter
2025-04-10,EUR,1.108205,ecb_frankfurter
2025-04-10,CAD,0.710076,ecb_frankfurter
2025-04-11,USD,1.000000,ecb_frankfurter
2025-04-11,GBP,1.308986,ecb_frankfurter
2025-04-11,EUR,1.134597,ecb_frankfurter
2025-04-11,CAD,0.721033,ecb_frankfurter
2025-04-12,USD,1.000000,ecb_frankfurter
